"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-123.53","48.57","MALAHAT","1014820","2022-11-02 11:00","2022","11","02","11:00","","5.0","","4.8","","99","","0.0","","","","","","","","97.03","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-02 12:00","2022","11","02","12:00","","5.0","","4.8","","98","","0.0","","","","","","","","97.08","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-02 13:00","2022","11","02","13:00","","6.0","","5.5","","96","","0.0","","","","","","","","97.12","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-02 14:00","2022","11","02","14:00","","5.1","","2.4","","82","","0.0","","","","","","","","97.16","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-02 15:00","2022","11","02","15:00","","4.1","","1.5","","83","","0.0","","","","","","","","97.23","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-02 16:00","2022","11","02","16:00","","3.9","","0.8","","80","","0.0","","","","","","","","97.28","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-02 17:00","2022","11","02","17:00","","2.9","","0.2","","82","","0.0","","","","","","","","97.33","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-02 18:00","2022","11","02","18:00","","3.0","","0.3","","83","","0.0","","","","","","","","97.40","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-02 19:00","2022","11","02","19:00","","3.0","","-1.3","","73","","0.0","","","","","","","","97.43","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-02 20:00","2022","11","02","20:00","","3.7","","-1.8","","68","","0.0","","","","","","","","97.49","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-02 21:00","2022","11","02","21:00","","3.2","","-2.1","","68","","0.0","","","","","","","","97.50","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-02 22:00","2022","11","02","22:00","","3.6","","-2.7","","63","","0.0","","","","","","","","97.54","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-02 23:00","2022","11","02","23:00","","3.1","","-2.3","","68","","0.0","","","","","","","","97.59","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-03 00:00","2022","11","03","00:00","","3.3","","-2.2","","67","","0.0","","","","","","","","97.62","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-03 01:00","2022","11","03","01:00","","2.7","","-1.1","","76","","0.0","","","","","","","","97.65","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-03 02:00","2022","11","03","02:00","","3.3","","-1.1","","73","","0.0","","","","","","","","97.65","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-03 03:00","2022","11","03","03:00","","2.7","","-1.0","","76","","0.0","","","","","","","","97.67","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-03 04:00","2022","11","03","04:00","","2.8","","-0.2","","81","","0.0","","","","","","","","97.66","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-03 05:00","2022","11","03","05:00","","3.0","","0.6","","84","","0.0","","","","","","","","97.66","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-03 06:00","2022","11","03","06:00","","2.9","","0.7","","86","","0.0","","","","","","","","97.66","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-03 07:00","2022","11","03","07:00","","2.8","","1.1","","88","","0.0","","","","","","","","97.66","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-03 08:00","2022","11","03","08:00","","3.2","","2.0","","92","","0.0","","","","","","","","97.69","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-03 09:00","2022","11","03","09:00","","3.3","","2.4","","94","","0.0","","","","","","","","97.69","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-03 10:00","2022","11","03","10:00","","3.5","","2.6","","94","","0.0","","","","","","","","97.67","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-03 11:00","2022","11","03","11:00","","3.5","","3.1","","98","","0.4","","","","","","","","97.60","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-03 12:00","2022","11","03","12:00","","3.4","","3.1","","98","","0.2","","","","","","","","97.50","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-03 13:00","2022","11","03","13:00","","2.8","","2.4","","97","","1.0","","","","","","","","97.37","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-03 14:00","2022","11","03","14:00","","2.4","","2.1","","98","","1.0","","","","","","","","97.25","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-03 15:00","2022","11","03","15:00","","2.4","","2.1","","98","","1.4","","","","","","","","97.19","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-03 16:00","2022","11","03","16:00","","2.8","","2.6","","98","","0.8","","","","","","","","97.06","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-03 17:00","2022","11","03","17:00","","3.0","","2.8","","98","","1.8","","","","","","","","97.00","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-03 18:00","2022","11","03","18:00","","3.1","","2.9","","99","","2.2","","","","","","","","96.87","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-03 19:00","2022","11","03","19:00","","3.0","","2.8","","99","","1.6","","","","","","","","96.76","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-03 20:00","2022","11","03","20:00","","3.2","","3.1","","99","","1.0","","","","","","","","96.63","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-03 21:00","2022","11","03","21:00","","3.5","","3.4","","99","","1.6","","","","","","","","96.58","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-03 22:00","2022","11","03","22:00","","3.8","","3.6","","99","","1.4","","","","","","","","96.48","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-03 23:00","2022","11","03","23:00","","4.0","","3.8","","99","","1.2","","","","","","","","96.43","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-04 00:00","2022","11","04","00:00","","4.1","","4.0","","99","","1.2","","","","","","","","96.35","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-04 01:00","2022","11","04","01:00","","4.2","","4.1","","99","","0.6","","","","","","","","96.29","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-04 02:00","2022","11","04","02:00","","4.1","","4.0","","99","","0.8","","","","","","","","96.21","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-04 03:00","2022","11","04","03:00","","4.3","","4.1","","99","","0.4","","","","","","","","96.13","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-04 04:00","2022","11","04","04:00","","4.4","","4.2","","99","","0.4","","","","","","","","96.06","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-04 05:00","2022","11","04","05:00","","4.7","","4.5","","99","","0.6","","","","","","","","95.98","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-04 06:00","2022","11","04","06:00","","4.9","","4.8","","99","","0.6","","","","","","","","95.89","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-04 07:00","2022","11","04","07:00","","5.3","","5.1","","99","","0.4","","","","","","","","95.84","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-04 08:00","2022","11","04","08:00","","5.2","","5.0","","99","","0.4","","","","","","","","95.80","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-04 09:00","2022","11","04","09:00","","5.5","","5.3","","99","","0.2","","","","","","","","95.76","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-04 10:00","2022","11","04","10:00","","6.4","","6.3","","99","","0.0","","","","","","","","95.67","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-04 11:00","2022","11","04","11:00","","9.0","","8.9","","99","","0.2","","","","","","","","95.62","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-04 12:00","2022","11","04","12:00","","11.1","","10.8","","98","","0.0","","","","","","","","95.53","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-04 13:00","2022","11","04","13:00","","11.1","","10.2","","94","","0.0","","","","","","","","95.44","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-04 14:00","2022","11","04","14:00","","11.3","","9.9","","91","","0.0","","","","","","","","95.39","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-04 15:00","2022","11","04","15:00","","10.5","","9.8","","96","","0.0","","","","","","","","95.28","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-04 16:00","2022","11","04","16:00","","10.9","","10.1","","95","","0.0","","","","","","","","95.17","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-04 17:00","2022","11","04","17:00","","11.1","","10.0","","93","","0.0","","","","","","","","95.05","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-04 18:00","2022","11","04","18:00","","10.7","","9.8","","94","","0.0","","","","","","","","94.87","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-04 19:00","2022","11","04","19:00","","10.6","","9.4","","92","","0.2","","","","","","","","94.81","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-04 20:00","2022","11","04","20:00","","9.7","","5.3","","74","","0.0","","","","","","","","95.08","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-04 21:00","2022","11","04","21:00","","8.0","","2.1","","66","","0.0","","","","","","","","95.29","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-04 22:00","2022","11","04","22:00","","5.7","","-1.0","","62","","0.0","","","","","","","","95.56","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-04 23:00","2022","11","04","23:00","","5.0","","-0.7","","66","","0.0","","","","","","","","95.68","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-05 00:00","2022","11","05","00:00","","4.0","","-0.3","","74","","0.0","","","","","","","","95.77","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-05 01:00","2022","11","05","01:00","","3.4","","-0.5","","76","","0.0","","","","","","","","95.85","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-05 02:00","2022","11","05","02:00","","3.1","","-0.8","","76","","0.0","","","","","","","","95.97","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-05 03:00","2022","11","05","03:00","","4.0","","-2.5","","63","","0.0","","","","","","","","96.03","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-05 04:00","2022","11","05","04:00","","3.1","","-1.9","","70","","0.0","","","","","","","","96.11","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-05 05:00","2022","11","05","05:00","","3.8","","-2.0","","66","","0.0","","","","","","","","96.17","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-05 06:00","2022","11","05","06:00","","2.8","","-1.2","","75","","0.0","","","","","","","","96.22","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-05 07:00","2022","11","05","07:00","","3.0","","-1.1","","74","","0.0","","","","","","","","96.30","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-05 08:00","2022","11","05","08:00","","3.9","","-2.4","","64","","0.0","","","","","","","","96.34","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-05 09:00","2022","11","05","09:00","","4.8","","-3.1","","56","","0.0","","","","","","","","96.41","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-05 10:00","2022","11","05","10:00","","5.6","","-4.1","","50","","0.0","","","","","","","","96.47","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-05 11:00","2022","11","05","11:00","","6.5","","-4.6","","45","","0.0","","","","","","","","96.53","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-05 12:00","2022","11","05","12:00","","7.1","","-4.9","","42","","0.0","","","","","","","","96.53","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-05 13:00","2022","11","05","13:00","","7.2","","-3.9","","45","","0.0","","","","","","","","96.54","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-05 14:00","2022","11","05","14:00","","6.6","","-3.3","","49","","0.0","","","","","","","","96.56","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-05 15:00","2022","11","05","15:00","","5.9","","-2.4","","55","","0.0","","","","","","","","96.59","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-05 16:00","2022","11","05","16:00","","4.9","","-2.1","","60","","0.0","","","","","","","","96.60","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-05 17:00","2022","11","05","17:00","","3.1","","-1.7","","71","","0.0","","","","","","","","96.56","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-05 18:00","2022","11","05","18:00","","2.9","","-2.1","","69","","0.0","","","","","","","","96.57","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-05 19:00","2022","11","05","19:00","","3.1","","-0.5","","78","","0.0","","","","","","","","96.58","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-05 20:00","2022","11","05","20:00","","3.1","","-0.4","","78","","0.0","","","","","","","","96.53","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-05 21:00","2022","11","05","21:00","","3.3","","-0.6","","75","","0.0","","","","","","","","96.48","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-05 22:00","2022","11","05","22:00","","3.0","","0.8","","85","","0.0","","","","","","","","96.44","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-05 23:00","2022","11","05","23:00","","2.7","","1.5","","92","","0.2","","","","","","","","96.31","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-06 00:00","2022","11","06","00:00","","2.8","","2.2","","96","","0.6","","","","","","","","96.16","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-06 01:00","2022","11","06","01:00","","2.8","","2.3","","97","","0.2","","","","","","","","95.99","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-06 02:00","2022","11","06","02:00","","2.7","","2.3","","98","","0.8","","","","","","","","95.81","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-06 03:00","2022","11","06","03:00","","2.5","","2.2","","98","","1.8","","","","","","","","95.67","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-06 04:00","2022","11","06","04:00","","1.7","","1.4","","98","","2.6","","","","","","","","95.52","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-06 05:00","2022","11","06","05:00","","2.1","","1.9","","99","","1.2","","","","","","","","95.47","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-06 06:00","2022","11","06","06:00","","2.4","","2.2","","99","","0.8","","","","","","","","95.43","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-06 07:00","2022","11","06","07:00","","2.3","","2.1","","99","","0.0","","","","","","","","95.33","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-06 08:00","2022","11","06","08:00","","1.8","","1.7","","99","","0.0","","","","","","","","95.34","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-06 09:00","2022","11","06","09:00","","2.2","","2.0","","99","","0.0","","","","","","","","95.37","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-06 10:00","2022","11","06","10:00","","0.8","","0.5","","98","","0.8","","","","","","","","95.41","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-06 11:00","2022","11","06","11:00","","2.4","","2.1","","98","","0.8","","","","","","","","95.35","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-06 12:00","2022","11","06","12:00","","3.8","","3.5","","98","","0.0","","","","","","","","95.38","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-06 13:00","2022","11","06","13:00","","4.2","","3.7","","96","","0.0","","","","","","","","95.34","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-06 14:00","2022","11","06","14:00","","4.9","","2.7","","86","","0.0","","","","","","","","95.36","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-06 15:00","2022","11","06","15:00","","4.0","","1.3","","83","","0.0","","","","","","","","95.39","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-06 16:00","2022","11","06","16:00","","3.1","","2.5","","96","","0.0","","","","","","","","95.39","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-06 17:00","2022","11","06","17:00","","2.0","","1.3","","95","","0.0","","","","","","","","95.38","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-06 18:00","2022","11","06","18:00","","2.1","","1.6","","97","","0.0","","","","","","","","95.39","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-06 19:00","2022","11","06","19:00","","2.4","","2.1","","98","","0.2","","","","","","","","95.38","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-06 20:00","2022","11","06","20:00","","2.7","","2.4","","98","","0.0","","","","","","","","95.35","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-06 21:00","2022","11","06","21:00","","2.4","","2.2","","98","","0.2","","","","","","","","95.31","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-06 22:00","2022","11","06","22:00","","2.2","","2.0","","99","","0.0","","","","","","","","95.30","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-06 23:00","2022","11","06","23:00","","1.4","","1.2","","99","","0.0","","","","","","","","95.27","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-07 00:00","2022","11","07","00:00","","1.5","","1.2","","98","","0.0","","","","","","","","95.27","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-07 01:00","2022","11","07","01:00","","1.1","","0.7","","97","","0.0","","","","","","","","95.27","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-07 02:00","2022","11","07","02:00","","1.0","","0.5","","96","","0.2","","","","","","","","95.25","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-07 03:00","2022","11","07","03:00","","0.8","","-0.2","","93","","0.0","","","","","","","","95.28","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-07 04:00","2022","11","07","04:00","","0.5","","-0.2","","95","","","","","","","","","","95.32","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-07 05:00","2022","11","07","05:00","","0.0","","-0.4","","97","","","","","","","","","","95.40","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-07 06:00","2022","11","07","06:00","","-0.1","","-0.6","","96","","","","","","","","","","95.45","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-07 07:00","2022","11","07","07:00","","-0.1","","-0.6","","96","","","","","","","","","","95.53","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-07 08:00","2022","11","07","08:00","","-0.2","","-0.9","","95","","","","","","","","","","95.63","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-07 09:00","2022","11","07","09:00","","-0.6","","-1.0","","97","","","","","","","","","","95.74","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-07 10:00","2022","11","07","10:00","","-0.5","","-0.8","","98","","","","","","","","","","95.84","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-07 11:00","2022","11","07","11:00","","0.2","","-0.2","","97","","","","","","","","","","95.89","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-07 12:00","2022","11","07","12:00","","0.2","","-0.7","","94","","","","","","","","","","95.95","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-07 13:00","2022","11","07","13:00","","0.3","","-1.9","","86","","","","","","","","","","95.99","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-07 14:00","2022","11","07","14:00","","0.5","","-1.7","","85","","0.0","","","","","","","","96.02","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-07 15:00","2022","11","07","15:00","","0.1","","-1.9","","86","","","","","","","","","","96.05","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-07 16:00","2022","11","07","16:00","","-0.3","","-2.3","","87","","","","","","","","","","96.10","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-07 17:00","2022","11","07","17:00","","-0.5","","-2.0","","89","","","","","","","","","","96.15","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-07 18:00","2022","11","07","18:00","","-0.8","","-1.8","","93","","","","","","","","","","96.21","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-07 19:00","2022","11","07","19:00","","-1.3","","-1.7","","97","","","","","","","","","","96.26","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-07 20:00","2022","11","07","20:00","","-1.6","","-1.9","","98","","","","","","","","","","96.29","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-11-07 21:00","2022","11","07","21:00","","-1.7","","-2.0","","98","","","","","","","","","","96.38","","","","","","NA"
