"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-123.53","48.57","MALAHAT","1014820","2022-12-02 08:00","2022","12","02","08:00","","-3.2","","-3.9","","94","","","","","","","","","","97.06","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-02 09:00","2022","12","02","09:00","","-2.9","","-3.6","","95","","","","","","","","","","97.12","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-02 10:00","2022","12","02","10:00","","-2.9","","-3.4","","96","","","","","","","","","","97.13","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-02 11:00","2022","12","02","11:00","","-2.7","","-3.2","","96","","","","","","","","","","97.11","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-02 12:00","2022","12","02","12:00","","-2.3","","-2.7","","97","","","","","","","","","","97.07","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-02 13:00","2022","12","02","13:00","","-1.7","","-2.1","","97","","","","","","","","","","97.03","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-02 14:00","2022","12","02","14:00","","-1.1","","-1.4","","98","","","","","","","","","","97.00","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-02 15:00","2022","12","02","15:00","","-1.0","","-1.2","","98","","","","","","","","","","97.00","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-02 16:00","2022","12","02","16:00","","-0.9","","-1.1","","98","","","","","","","","","","96.99","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-02 17:00","2022","12","02","17:00","","-1.0","","-1.3","","98","","","","","","","","","","96.93","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-02 18:00","2022","12","02","18:00","","-1.0","","-1.3","","98","","","","","","","","","","96.94","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-02 19:00","2022","12","02","19:00","","-0.8","","-1.1","","98","","","","","","","","","","96.96","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-02 20:00","2022","12","02","20:00","","-0.9","","-1.2","","98","","","","","","","","","","96.98","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-02 21:00","2022","12","02","21:00","","-0.3","","-0.6","","98","","","","","","","","","","96.99","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-02 22:00","2022","12","02","22:00","","-0.7","","-0.9","","98","","","","","","","","","","97.04","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-02 23:00","2022","12","02","23:00","","-0.6","","-0.8","","98","","","","","","","","","","97.10","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-03 00:00","2022","12","03","00:00","","-0.7","","-0.9","","98","","","","","","","","","","97.14","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-03 01:00","2022","12","03","01:00","","-0.8","","-1.0","","98","","","","","","","","","","97.18","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-03 02:00","2022","12","03","02:00","","-0.8","","-1.0","","99","","","","","","","","","","97.20","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-03 03:00","2022","12","03","03:00","","-0.7","","-0.9","","99","","","","","","","","","","97.24","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-03 04:00","2022","12","03","04:00","","-0.6","","-0.8","","99","","","","","","","","","","97.27","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-03 05:00","2022","12","03","05:00","","-0.5","","-0.7","","99","","","","","","","","","","97.30","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-03 06:00","2022","12","03","06:00","","-0.6","","-0.8","","99","","","","","","","","","","97.35","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-03 07:00","2022","12","03","07:00","","-0.9","","-1.1","","99","","","","","","","","","","97.39","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-03 08:00","2022","12","03","08:00","","-1.0","","-1.2","","99","","","","","","","","","","97.47","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-03 09:00","2022","12","03","09:00","","-1.5","","-1.7","","98","","","","","","","","","","97.55","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-03 10:00","2022","12","03","10:00","","-1.1","","-1.4","","98","","","","","","","","","","97.65","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-03 11:00","2022","12","03","11:00","","-0.3","","-0.6","","98","","","","","","","","","","97.69","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-03 12:00","2022","12","03","12:00","","0.5","","0.1","","97","","0.0","","","","","","","","97.67","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-03 13:00","2022","12","03","13:00","","0.2","","-0.4","","96","","","","","","","","","","97.62","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-03 14:00","2022","12","03","14:00","","0.3","","-0.2","","97","","","","","","","","","","97.61","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-03 15:00","2022","12","03","15:00","","-0.1","","-0.5","","97","","","","","","","","","","97.60","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-03 16:00","2022","12","03","16:00","","-0.1","","-0.4","","97","","","","","","","","","","97.59","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-03 17:00","2022","12","03","17:00","","0.1","","-0.2","","98","","","","","","","","","","97.60","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-03 18:00","2022","12","03","18:00","","0.1","","-0.1","","98","","","","","","","","","","97.58","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-03 19:00","2022","12","03","19:00","","0.2","","0.0","","98","","","","","","","","","","97.58","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-03 20:00","2022","12","03","20:00","","0.3","","0.0","","98","","","","","","","","","","97.58","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-03 21:00","2022","12","03","21:00","","0.2","","0.0","","98","","","","","","","","","","97.59","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-03 22:00","2022","12","03","22:00","","0.3","","0.0","","98","","","","","","","","","","97.57","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-03 23:00","2022","12","03","23:00","","0.1","","-0.1","","98","","","","","","","","","","97.54","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-04 00:00","2022","12","04","00:00","","0.0","","-0.2","","98","","","","","","","","","","97.52","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-04 01:00","2022","12","04","01:00","","-0.2","","-0.4","","98","","","","","","","","","","97.49","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-04 02:00","2022","12","04","02:00","","-0.4","","-0.6","","98","","","","","","","","","","97.38","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-04 03:00","2022","12","04","03:00","","-0.4","","-0.7","","98","","","","","","","","","","97.32","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-04 04:00","2022","12","04","04:00","","-0.7","","-1.0","","98","","","","","","","","","","97.23","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-04 05:00","2022","12","04","05:00","","-0.9","","-1.4","","96","","","","","","","","","","97.15","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-04 06:00","2022","12","04","06:00","","-1.0","","-1.6","","96","","","","","","","","","","97.09","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-04 07:00","2022","12","04","07:00","","-1.1","","-1.7","","96","","","","","","","","","","97.03","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-04 08:00","2022","12","04","08:00","","-1.2","","-2.0","","95","","","","","","","","","","97.02","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-04 09:00","2022","12","04","09:00","","-1.0","","-2.6","","89","","","","","","","","","","97.04","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-04 10:00","2022","12","04","10:00","","-1.3","","-2.1","","94","","","","","","","","","","97.03","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-04 11:00","2022","12","04","11:00","","0.0","","-2.2","","85","","","","","","","","","","96.99","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-04 12:00","2022","12","04","12:00","","0.6","","-1.9","","83","","0.0","","","","","","","","96.97","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-04 13:00","2022","12","04","13:00","","0.6","","-2.3","","81","","0.0","","","","","","","","96.91","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-04 14:00","2022","12","04","14:00","","0.6","","-2.7","","79","","0.0","","","","","","","","96.93","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-04 15:00","2022","12","04","15:00","","0.1","","-2.8","","81","","","","","","","","","","96.91","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-04 16:00","2022","12","04","16:00","","-1.2","","-2.6","","90","","","","","","","","","","96.94","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-04 17:00","2022","12","04","17:00","","-1.7","","-2.4","","95","","","","","","","","","","96.98","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-04 18:00","2022","12","04","18:00","","-1.6","","-2.3","","95","","","","","","","","","","96.99","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-04 19:00","2022","12","04","19:00","","-1.5","","-2.5","","93","","","","","","","","","","97.03","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-04 20:00","2022","12","04","20:00","","-1.7","","-3.4","","88","","","","","","","","","","97.04","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-04 21:00","2022","12","04","21:00","","-1.2","","-3.4","","85","","","","","","","","","","97.06","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-04 22:00","2022","12","04","22:00","","-0.8","","-2.1","","91","","","","","","","","","","97.07","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-04 23:00","2022","12","04","23:00","","-0.5","","-2.1","","89","","","","","","","","","","97.10","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-05 00:00","2022","12","05","00:00","","0.0","","-1.4","","90","","","","","","","","","","97.12","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-05 01:00","2022","12","05","01:00","","-0.2","","-1.6","","91","","","","","","","","","","97.12","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-05 02:00","2022","12","05","02:00","","-0.3","","-1.7","","90","","","","","","","","","","97.12","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-05 03:00","2022","12","05","03:00","","-0.1","","-1.5","","91","","","","","","","","","","97.11","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-05 04:00","2022","12","05","04:00","","-0.1","","-1.1","","93","","","","","","","","","","97.10","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-05 05:00","2022","12","05","05:00","","-0.2","","-1.2","","93","","","","","","","","","","97.11","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-05 06:00","2022","12","05","06:00","","-0.3","","-1.0","","94","","","","","","","","","","97.13","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-05 07:00","2022","12","05","07:00","","-0.5","","-1.0","","96","","","","","","","","","","97.12","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-05 08:00","2022","12","05","08:00","","-0.4","","-0.9","","96","","","","","","","","","","97.13","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-05 09:00","2022","12","05","09:00","","-0.3","","-0.8","","96","","","","","","","","","","97.15","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-05 10:00","2022","12","05","10:00","","-0.3","","-0.7","","97","","","","","","","","","","97.15","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-05 11:00","2022","12","05","11:00","","-0.2","","-0.6","","97","","","","","","","","","","97.15","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-05 12:00","2022","12","05","12:00","","-0.3","","-0.6","","97","","","","","","","","","","97.14","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-05 13:00","2022","12","05","13:00","","-0.2","","-0.6","","97","","","","","","","","","","97.13","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-05 14:00","2022","12","05","14:00","","-0.4","","-0.7","","97","","","","","","","","","","97.10","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-05 15:00","2022","12","05","15:00","","0.0","","-0.3","","98","","","","","","","","","","97.09","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-05 16:00","2022","12","05","16:00","","0.0","","-0.2","","98","","","","","","","","","","97.11","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-05 17:00","2022","12","05","17:00","","-0.3","","-0.5","","98","","","","","","","","","","97.13","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-05 18:00","2022","12","05","18:00","","-0.2","","-0.4","","98","","","","","","","","","","97.15","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-05 19:00","2022","12","05","19:00","","-0.2","","-0.4","","99","","","","","","","","","","97.13","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-05 20:00","2022","12","05","20:00","","-0.2","","-0.4","","99","","","","","","","","","","97.19","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-05 21:00","2022","12","05","21:00","","-0.4","","-0.6","","99","","","","","","","","","","97.22","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-05 22:00","2022","12","05","22:00","","-0.5","","-0.7","","99","","","","","","","","","","97.25","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-05 23:00","2022","12","05","23:00","","-0.7","","-0.9","","99","","","","","","","","","","97.26","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-06 00:00","2022","12","06","00:00","","-0.7","","-0.9","","99","","","","","","","","","","97.28","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-06 01:00","2022","12","06","01:00","","-0.7","","-1.0","","98","","","","","","","","","","97.29","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-06 02:00","2022","12","06","02:00","","-0.6","","-1.2","","96","","","","","","","","","","97.29","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-06 03:00","2022","12","06","03:00","","-0.4","","-1.0","","95","","","","","","","","","","97.29","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-06 04:00","2022","12","06","04:00","","-0.5","","-1.0","","96","","","","","","","","","","97.27","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-06 05:00","2022","12","06","05:00","","-0.5","","-0.9","","97","","","","","","","","","","97.28","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-06 06:00","2022","12","06","06:00","","-0.3","","-0.7","","97","","","","","","","","","","97.25","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-06 07:00","2022","12","06","07:00","","0.0","","-0.3","","98","","","","","","","","","","97.29","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-06 08:00","2022","12","06","08:00","","0.2","","-0.1","","98","","","","","","","","","","97.34","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-06 09:00","2022","12","06","09:00","","0.3","","0.0","","98","","","","","","","","","","97.37","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-06 10:00","2022","12","06","10:00","","0.9","","0.7","","98","","0.0","","","","","","","","97.39","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-06 11:00","2022","12","06","11:00","","1.1","","0.9","","98","","0.0","","","","","","","","97.41","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-06 12:00","2022","12","06","12:00","","1.4","","1.2","","98","","0.2","","","","","","","","97.38","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-06 13:00","2022","12","06","13:00","","1.8","","1.6","","98","","1.0","","","","","","","","97.38","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-06 14:00","2022","12","06","14:00","","1.9","","1.7","","98","","1.4","","","","","","","","97.37","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-06 15:00","2022","12","06","15:00","","1.8","","1.6","","99","","1.4","","","","","","","","97.38","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-06 16:00","2022","12","06","16:00","","1.2","","1.1","","99","","1.8","","","","","","","","97.41","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-06 17:00","2022","12","06","17:00","","1.1","","0.9","","99","","1.4","","","","","","","","97.45","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-06 18:00","2022","12","06","18:00","","1.6","","1.5","","99","","1.2","","","","","","","","97.45","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-06 19:00","2022","12","06","19:00","","1.5","","1.4","","99","","1.2","","","","","","","","97.48","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-06 20:00","2022","12","06","20:00","","1.2","","1.0","","99","","1.4","","","","","","","","97.51","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-06 21:00","2022","12","06","21:00","","1.2","","1.0","","99","","1.0","","","","","","","","97.55","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-06 22:00","2022","12","06","22:00","","1.6","","1.4","","99","","0.8","","","","","","","","97.56","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-06 23:00","2022","12","06","23:00","","1.2","","1.1","","99","","1.0","","","","","","","","97.56","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-07 00:00","2022","12","07","00:00","","1.8","","1.7","","99","","0.8","","","","","","","","97.57","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-07 01:00","2022","12","07","01:00","","1.7","","1.6","","99","","0.8","","","","","","","","97.54","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-07 02:00","2022","12","07","02:00","","1.7","","1.6","","99","","0.6","","","","","","","","97.54","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-07 03:00","2022","12","07","03:00","","1.8","","1.7","","99","","0.6","","","","","","","","97.54","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-07 04:00","2022","12","07","04:00","","1.8","","1.7","","99","","0.8","","","","","","","","97.52","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-07 05:00","2022","12","07","05:00","","1.9","","1.8","","99","","0.6","","","","","","","","97.49","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-07 06:00","2022","12","07","06:00","","1.9","","1.8","","99","","0.6","","","","","","","","97.48","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-07 07:00","2022","12","07","07:00","","1.8","","1.7","","99","","0.8","","","","","","","","97.46","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-07 08:00","2022","12","07","08:00","","1.9","","1.7","","99","","0.6","","","","","","","","97.45","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-07 09:00","2022","12","07","09:00","","2.0","","1.9","","99","","0.8","","","","","","","","97.44","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-07 10:00","2022","12","07","10:00","","2.2","","2.1","","99","","1.0","","","","","","","","97.45","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-07 11:00","2022","12","07","11:00","","2.6","","2.5","","99","","1.4","","","","","","","","97.40","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-07 12:00","2022","12","07","12:00","","2.4","","2.3","","99","","1.6","","","","","","","","97.32","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-07 13:00","2022","12","07","13:00","","2.4","","2.3","","99","","1.4","","","","","","","","97.24","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-07 14:00","2022","12","07","14:00","","2.5","","2.3","","99","","1.6","","","","","","","","97.19","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-07 15:00","2022","12","07","15:00","","2.6","","2.5","","99","","1.4","","","","","","","","97.14","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-07 16:00","2022","12","07","16:00","","2.6","","2.5","","99","","1.4","","","","","","","","97.13","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-07 17:00","2022","12","07","17:00","","2.4","","2.3","","99","","0.8","","","","","","","","97.08","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-07 18:00","2022","12","07","18:00","","2.2","","2.1","","99","","0.8","","","","","","","","96.99","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-07 19:00","2022","12","07","19:00","","2.2","","2.0","","99","","0.8","","","","","","","","96.93","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-07 20:00","2022","12","07","20:00","","2.3","","2.2","","99","","0.6","","","","","","","","96.87","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-07 21:00","2022","12","07","21:00","","2.0","","1.9","","99","","0.6","","","","","","","","96.81","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-07 22:00","2022","12","07","22:00","","2.4","","2.3","","99","","0.6","","","","","","","","96.77","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2022-12-07 23:00","2022","12","07","23:00","","2.3","","2.1","","99","","0.6","","","","","","","","96.66","","","","","","NA"
