"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-123.53","48.57","MALAHAT","1014820","2024-11-05 11:00","2024","11","05","11:00","","7.1","","","M","","M","0.0","","","","","","","","98.11","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-05 12:00","2024","11","05","12:00","","7.6","","","M","","M","0.0","","","","","","","","98.16","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-05 13:00","2024","11","05","13:00","","8.1","","","M","","M","0.0","","","","","","","","98.16","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-05 14:00","2024","11","05","14:00","","7.7","","","M","","M","0.0","","","","","","","","98.17","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-05 15:00","2024","11","05","15:00","","7.1","","","M","","M","0.0","","","","","","","","98.20","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-05 16:00","2024","11","05","16:00","","5.9","","","M","","M","0.0","","","","","","","","98.22","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-05 17:00","2024","11","05","17:00","","4.9","","","M","","M","0.0","","","","","","","","98.24","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-05 18:00","2024","11","05","18:00","","5.1","","","M","","M","0.0","","","","","","","","98.26","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-05 19:00","2024","11","05","19:00","","5.1","","","M","","M","0.0","","","","","","","","98.31","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-05 20:00","2024","11","05","20:00","","5.7","","","M","","M","0.0","","","","","","","","98.35","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-05 21:00","2024","11","05","21:00","","5.7","","","M","","M","0.0","","","","","","","","98.37","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-05 22:00","2024","11","05","22:00","","5.1","","","M","","M","0.0","","","","","","","","98.38","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-05 23:00","2024","11","05","23:00","","5.1","","","M","","M","0.0","","","","","","","","98.38","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-06 00:00","2024","11","06","00:00","","5.3","","","M","","M","0.0","","","","","","","","98.39","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-06 01:00","2024","11","06","01:00","","5.1","","","M","","M","0.0","","","","","","","","98.38","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-06 02:00","2024","11","06","02:00","","5.5","","","M","","M","0.0","","","","","","","","98.39","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-06 03:00","2024","11","06","03:00","","5.4","","","M","","M","0.0","","","","","","","","98.39","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-06 04:00","2024","11","06","04:00","","5.5","","","M","","M","0.0","","","","","","","","98.36","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-06 05:00","2024","11","06","05:00","","5.4","","","M","","M","0.0","","","","","","","","98.39","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-06 06:00","2024","11","06","06:00","","5.2","","","M","","M","0.0","","","","","","","","98.38","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-06 07:00","2024","11","06","07:00","","5.2","","","M","","M","0.0","","","","","","","","98.38","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-06 08:00","2024","11","06","08:00","","5.3","","","M","","M","0.0","","","","","","","","98.43","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-06 09:00","2024","11","06","09:00","","5.6","","","M","","M","0.0","","","","","","","","98.44","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-06 10:00","2024","11","06","10:00","","6.9","","","M","","M","0.0","","","","","","","","98.41","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-06 11:00","2024","11","06","11:00","","6.4","","","M","","M","0.0","","","","","","","","98.42","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-06 12:00","2024","11","06","12:00","","7.2","","","M","","M","0.0","","","","","","","","98.39","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-06 13:00","2024","11","06","13:00","","7.2","","","M","","M","0.0","","","","","","","","98.36","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-06 14:00","2024","11","06","14:00","","7.9","","","M","","M","0.0","","","","","","","","98.29","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-06 15:00","2024","11","06","15:00","","7.3","","","M","","M","0.0","","","","","","","","98.26","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-06 16:00","2024","11","06","16:00","","7.0","","","M","","M","0.0","","","","","","","","98.25","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-06 17:00","2024","11","06","17:00","","6.4","","","M","","M","0.0","","","","","","","","98.20","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-06 18:00","2024","11","06","18:00","","6.1","","","M","","M","0.0","","","","","","","","98.19","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-06 19:00","2024","11","06","19:00","","6.1","","","M","","M","0.0","","","","","","","","98.18","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-06 20:00","2024","11","06","20:00","","5.9","","","M","","M","0.0","","","","","","","","98.12","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-06 21:00","2024","11","06","21:00","","6.5","","","M","","M","0.0","","","","","","","","98.10","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-06 22:00","2024","11","06","22:00","","6.3","","","M","","M","0.0","","","","","","","","98.05","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-06 23:00","2024","11","06","23:00","","6.1","","","M","","M","0.0","","","","","","","","98.07","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-07 00:00","2024","11","07","00:00","","5.3","","","M","","M","0.0","","","","","","","","98.07","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-07 01:00","2024","11","07","01:00","","5.7","","","M","","M","0.0","","","","","","","","98.04","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-07 02:00","2024","11","07","02:00","","5.7","","","M","","M","0.0","","","","","","","","98.04","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-07 03:00","2024","11","07","03:00","","6.1","","","M","","M","0.0","","","","","","","","98.00","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-07 04:00","2024","11","07","04:00","","6.7","","","M","","M","0.0","","","","","","","","97.94","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-07 05:00","2024","11","07","05:00","","6.8","","","M","","M","0.0","","","","","","","","97.92","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-07 06:00","2024","11","07","06:00","","5.4","","","M","","M","0.0","","","","","","","","97.87","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-07 07:00","2024","11","07","07:00","","5.1","","","M","","M","0.0","","","","","","","","97.82","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-07 08:00","2024","11","07","08:00","","6.7","","","M","","M","0.0","","","","","","","","97.87","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-07 09:00","2024","11","07","09:00","","8.2","","","M","","M","0.0","","","","","","","","97.90","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-07 10:00","2024","11","07","10:00","","9.5","","","M","","M","0.0","","","","","","","","97.90","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-07 11:00","2024","11","07","11:00","","10.3","","","M","","M","0.0","","","","","","","","97.93","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-07 12:00","2024","11","07","12:00","","10.5","","","M","","M","0.0","","","","","","","","97.90","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-07 13:00","2024","11","07","13:00","","11.4","","","M","","M","0.0","","","","","","","","97.85","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-07 14:00","2024","11","07","14:00","","11.2","","","M","","M","0.0","","","","","","","","97.83","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-07 15:00","2024","11","07","15:00","","10.3","","","M","","M","0.0","","","","","","","","97.79","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-07 16:00","2024","11","07","16:00","","9.4","","","M","","M","0.0","","","","","","","","97.76","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-07 17:00","2024","11","07","17:00","","8.2","","","M","","M","0.0","","","","","","","","97.73","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-07 18:00","2024","11","07","18:00","","8.9","","","M","","M","0.0","","","","","","","","97.70","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-07 19:00","2024","11","07","19:00","","8.8","","","M","","M","0.0","","","","","","","","97.70","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-07 20:00","2024","11","07","20:00","","8.6","","","M","","M","0.0","","","","","","","","97.66","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-07 21:00","2024","11","07","21:00","","8.8","","","M","","M","0.0","","","","","","","","97.69","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-07 22:00","2024","11","07","22:00","","8.5","","","M","","M","0.0","","","","","","","","97.67","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-07 23:00","2024","11","07","23:00","","7.9","","","M","","M","0.0","","","","","","","","97.66","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-08 00:00","2024","11","08","00:00","","8.2","","","M","","M","0.0","","","","","","","","97.65","","","","","","NA"
"-123.53","48.57","MALAHAT","1014820","2024-11-08 01:00","2024","11","08","01:00","","8.1","","","M","","M","0.0","","","","","","","","97.63","","","","","","NA"
