"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-81.38","48.57","TIMMINS A","6078286","2023-08-01 22:00","2023","08","01","22:00","","13.4","","9.2","","75","","","","17","","7","","24.1","","98.50","","","","","","Mostly Cloudy"
"-81.38","48.57","TIMMINS A","6078286","2023-08-01 23:00","2023","08","01","23:00","","12.3","","8.4","","77","","","","15","","7","","24.1","","98.50","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-02 00:00","2023","08","02","00:00","","10.0","","8.1","","88","","","","17","","4","","24.1","","98.49","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-02 01:00","2023","08","02","01:00","","10.8","","8.3","","84","","","","17","","6","","24.1","","98.46","","","","","","Mostly Cloudy"
"-81.38","48.57","TIMMINS A","6078286","2023-08-02 02:00","2023","08","02","02:00","","12.6","","8.9","","78","","","","17","","8","","24.1","","98.43","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-02 03:00","2023","08","02","03:00","","10.9","","8.5","","85","","","","18","","8","","24.1","","98.38","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-02 04:00","2023","08","02","04:00","","10.8","","8.8","","87","","","","18","","8","","24.1","","98.37","","","","","","Mostly Cloudy"
"-81.38","48.57","TIMMINS A","6078286","2023-08-02 05:00","2023","08","02","05:00","","10.9","","9.4","","90","","","","19","","9","","24.1","","98.35","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-02 06:00","2023","08","02","06:00","","11.3","","10.0","","91","","","","19","","8","","24.1","","98.32","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-02 07:00","2023","08","02","07:00","","13.2","","11.5","","89","","","","19","","9","","24.1","","98.28","","","","","","Cloudy"
"-81.38","48.57","TIMMINS A","6078286","2023-08-02 08:00","2023","08","02","08:00","","15.0","","12.7","","86","","","","18","","10","","24.1","","98.22","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-02 09:00","2023","08","02","09:00","","16.2","","13.6","","84","","","","19","","11","","19.3","","98.19","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-02 10:00","2023","08","02","10:00","","16.6","","14.2","","86","","","","16","","10","","24.1","","98.11","","","","","","Cloudy"
"-81.38","48.57","TIMMINS A","6078286","2023-08-02 11:00","2023","08","02","11:00","","17.5","","15.0","","85","","","","16","","9","","11.3","","98.07","","","","","","Thunderstorms"
"-81.38","48.57","TIMMINS A","6078286","2023-08-02 12:00","2023","08","02","12:00","","16.6","","15.9","","96","","","","14","","5","","11.3","","98.05","","","","","","Thunderstorms,Rain Showers"
"-81.38","48.57","TIMMINS A","6078286","2023-08-02 13:00","2023","08","02","13:00","","16.5","","16.1","","98","","","","8","","10","","4.8","","97.97","","","","","","Rain Showers,Fog"
"-81.38","48.57","TIMMINS A","6078286","2023-08-02 14:00","2023","08","02","14:00","","17.2","","16.7","","97","","","","13","","16","","4.8","","97.80","","","","","","Rain Showers,Fog"
"-81.38","48.57","TIMMINS A","6078286","2023-08-02 15:00","2023","08","02","15:00","","17.8","","16.8","","94","","","","16","","17","","4.0","","97.67","","","","","","Rain Showers,Fog"
"-81.38","48.57","TIMMINS A","6078286","2023-08-02 16:00","2023","08","02","16:00","","19.2","","17.7","","91","","","","16","","11","","6.4","","97.56","","","","","","Rain Showers,Fog"
"-81.38","48.57","TIMMINS A","6078286","2023-08-02 17:00","2023","08","02","17:00","","18.2","","17.0","","92","","","","26","","11","","9.7","","97.61","","","","","","Thunderstorms,Rain Showers,Fog"
"-81.38","48.57","TIMMINS A","6078286","2023-08-02 18:00","2023","08","02","18:00","","18.1","","16.5","","90","","","","21","","4","","24.1","","97.51","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-02 19:00","2023","08","02","19:00","","17.4","","16.9","","97","","","","13","","3","","24.1","","97.48","","","","","","Cloudy"
"-81.38","48.57","TIMMINS A","6078286","2023-08-02 20:00","2023","08","02","20:00","","16.9","","16.6","","98","","","","","","0","","24.1","","97.47","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-02 21:00","2023","08","02","21:00","","15.9","","15.7","","98","","","","22","","7","","24.1","","97.46","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-02 22:00","2023","08","02","22:00","","16.5","","16.2","","98","","","","27","","8","","24.1","","97.48","","","","","","Mainly Clear"
"-81.38","48.57","TIMMINS A","6078286","2023-08-02 23:00","2023","08","02","23:00","","15.8","","15.5","","98","","","","22","","5","","24.1","","97.47","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-03 00:00","2023","08","03","00:00","","15.8","","15.5","","98","","","","25","","8","","24.1","","97.43","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-03 01:00","2023","08","03","01:00","","16.3","","15.6","","96","","","","26","","11","","24.1","","97.40","","","","","","Mostly Cloudy"
"-81.38","48.57","TIMMINS A","6078286","2023-08-03 02:00","2023","08","03","02:00","","15.9","","15.3","","96","","","","26","","6","","24.1","","97.38","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-03 03:00","2023","08","03","03:00","","15.3","","14.8","","97","","","","26","","9","","24.1","","97.39","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-03 04:00","2023","08","03","04:00","","15.0","","14.4","","96","","","","26","","8","","24.1","","97.40","","","","","","Mostly Cloudy"
"-81.38","48.57","TIMMINS A","6078286","2023-08-03 05:00","2023","08","03","05:00","","15.1","","13.9","","93","","","","26","","11","","24.1","","97.41","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-03 06:00","2023","08","03","06:00","","14.9","","13.8","","93","","","","27","","9","","24.1","","97.42","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-03 07:00","2023","08","03","07:00","","16.2","","14.6","","90","","","","28","","9","","24.1","","97.40","","","","","","Mostly Cloudy"
"-81.38","48.57","TIMMINS A","6078286","2023-08-03 08:00","2023","08","03","08:00","","17.6","","15.0","","84","","","","28","","10","","24.1","","97.42","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-03 09:00","2023","08","03","09:00","","18.9","","15.7","","82","","","","28","","13","","24.1","","97.40","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-03 10:00","2023","08","03","10:00","","16.8","","15.4","","92","","","","27","","9","","8.1","","97.43","","","","","","Thunderstorms,Rain Showers,Fog"
"-81.38","48.57","TIMMINS A","6078286","2023-08-03 11:00","2023","08","03","11:00","","16.8","","16.2","","96","","","","26","","8","","16.1","","97.44","","","","","","Rain Showers"
"-81.38","48.57","TIMMINS A","6078286","2023-08-03 12:00","2023","08","03","12:00","","19.5","","16.0","","80","","","","28","","14","","24.1","","97.41","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-03 13:00","2023","08","03","13:00","","21.4","","15.5","","69","","","","27","","13","","24.1","","97.37","","26","","","","Mostly Cloudy"
"-81.38","48.57","TIMMINS A","6078286","2023-08-03 14:00","2023","08","03","14:00","","21.4","","16.4","","72","","","","35","","9","","19.3","","97.37","","26","","","","Rain Showers"
"-81.38","48.57","TIMMINS A","6078286","2023-08-03 15:00","2023","08","03","15:00","","17.4","","16.2","","93","","","","31","","6","","16.1","","97.41","","","","","","Rain Showers"
"-81.38","48.57","TIMMINS A","6078286","2023-08-03 16:00","2023","08","03","16:00","","19.1","","16.6","","85","","","","31","","10","","24.1","","97.40","","","","","","Mostly Cloudy"
"-81.38","48.57","TIMMINS A","6078286","2023-08-03 17:00","2023","08","03","17:00","","19.8","","16.9","","83","","","","29","","9","","24.1","","97.41","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-03 18:00","2023","08","03","18:00","","19.6","","16.5","","82","","","","31","","7","","24.1","","97.44","","","","","","Thunderstorms"
"-81.38","48.57","TIMMINS A","6078286","2023-08-03 19:00","2023","08","03","19:00","","19.6","","17.3","","86","","","","30","","9","","24.1","","97.48","","","","","","Mostly Cloudy"
"-81.38","48.57","TIMMINS A","6078286","2023-08-03 20:00","2023","08","03","20:00","","18.4","","16.9","","91","","","","33","","11","","24.1","","97.52","","","","","","Rain Showers"
"-81.38","48.57","TIMMINS A","6078286","2023-08-03 21:00","2023","08","03","21:00","","16.7","","16.0","","96","","","","32","","10","","24.1","","97.60","","","","","","Rain Showers"
"-81.38","48.57","TIMMINS A","6078286","2023-08-03 22:00","2023","08","03","22:00","","16.4","","15.5","","95","","","","33","","10","","24.1","","97.62","","","","","","Mostly Cloudy"
"-81.38","48.57","TIMMINS A","6078286","2023-08-03 23:00","2023","08","03","23:00","","15.9","","15.5","","97","","","","34","","10","","24.1","","97.66","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-04 00:00","2023","08","04","00:00","","15.9","","15.5","","98","","","","34","","11","","24.1","","97.72","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-04 01:00","2023","08","04","01:00","","15.8","","15.4","","97","","","","34","","13","","24.1","","97.75","","","","","","Mostly Cloudy"
"-81.38","48.57","TIMMINS A","6078286","2023-08-04 02:00","2023","08","04","02:00","","15.5","","14.7","","95","","","","35","","9","","24.1","","97.80","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-04 03:00","2023","08","04","03:00","","15.2","","14.4","","95","","","","35","","13","","9.7","","97.85","","","","","","Fog"
"-81.38","48.57","TIMMINS A","6078286","2023-08-04 04:00","2023","08","04","04:00","","15.0","","14.3","","96","","","","33","","12","","9.7","","97.88","","","","","","Fog"
"-81.38","48.57","TIMMINS A","6078286","2023-08-04 05:00","2023","08","04","05:00","","14.2","","13.8","","97","","","","33","","15","","4.8","","97.93","","","","","","Fog"
"-81.38","48.57","TIMMINS A","6078286","2023-08-04 06:00","2023","08","04","06:00","","13.6","","12.9","","95","","","","33","","10","","8.1","","97.99","","","","","","Fog"
"-81.38","48.57","TIMMINS A","6078286","2023-08-04 07:00","2023","08","04","07:00","","13.4","","12.2","","92","","","","33","","12","","9.7","","98.06","","","","","","Fog"
"-81.38","48.57","TIMMINS A","6078286","2023-08-04 08:00","2023","08","04","08:00","","13.1","","11.4","","90","","","","34","","19","","16.1","","98.16","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-04 09:00","2023","08","04","09:00","","14.0","","11.3","","84","","","","35","","18","","24.1","","98.18","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-04 10:00","2023","08","04","10:00","","16.8","","12.8","","77","","","","34","","10","","24.1","","98.23","","","","","","Mostly Cloudy"
"-81.38","48.57","TIMMINS A","6078286","2023-08-04 11:00","2023","08","04","11:00","","18.1","","12.6","","70","","","","35","","13","","24.1","","98.22","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-04 12:00","2023","08","04","12:00","","19.4","","11.5","","60","","","","33","","18","","24.1","","98.25","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-04 13:00","2023","08","04","13:00","","19.4","","11.8","","61","","","","33","","20","","24.1","","98.25","","","","","","Mostly Cloudy"
"-81.38","48.57","TIMMINS A","6078286","2023-08-04 14:00","2023","08","04","14:00","","19.6","","10.0","","53","","","","1","","17","","24.1","","98.27","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-04 15:00","2023","08","04","15:00","","19.1","","10.4","","57","","","","34","","18","","24.1","","98.28","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-04 16:00","2023","08","04","16:00","","20.2","","10.5","","53","","","","36","","22","","24.1","","98.31","","","","","","Mostly Cloudy"
"-81.38","48.57","TIMMINS A","6078286","2023-08-04 17:00","2023","08","04","17:00","","20.4","","10.8","","54","","","","33","","13","","24.1","","98.34","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-04 18:00","2023","08","04","18:00","","20.0","","8.2","","46","","","","1","","14","","24.1","","98.33","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-04 19:00","2023","08","04","19:00","","19.1","","9.9","","55","","","","34","","7","","24.1","","98.33","","","","","","Clear"
"-81.38","48.57","TIMMINS A","6078286","2023-08-04 20:00","2023","08","04","20:00","","14.4","","11.4","","82","","","","31","","7","","24.1","","98.34","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-04 21:00","2023","08","04","21:00","","12.6","","10.7","","88","","","","30","","7","","24.1","","98.36","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-04 22:00","2023","08","04","22:00","","12.4","","9.8","","84","","","","32","","9","","24.1","","98.35","","","","","","Mainly Clear"
"-81.38","48.57","TIMMINS A","6078286","2023-08-04 23:00","2023","08","04","23:00","","9.9","","8.6","","92","","","","31","","7","","24.1","","98.38","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-05 00:00","2023","08","05","00:00","","11.4","","9.5","","88","","","","33","","9","","24.1","","98.43","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-05 01:00","2023","08","05","01:00","","10.2","","9.0","","92","","","","30","","7","","24.1","","98.48","","","","","","Mainly Clear"
"-81.38","48.57","TIMMINS A","6078286","2023-08-05 02:00","2023","08","05","02:00","","8.7","","8.0","","95","","","","30","","7","","24.1","","98.48","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-05 03:00","2023","08","05","03:00","","7.3","","7.0","","98","","","","26","","3","","24.1","","98.50","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-05 04:00","2023","08","05","04:00","","5.2","","4.8","","97","","","","26","","4","","24.1","","98.51","","","","","","Mainly Clear"
"-81.38","48.57","TIMMINS A","6078286","2023-08-05 05:00","2023","08","05","05:00","","5.3","","4.9","","98","","","","","","0","","24.1","","98.52","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-05 06:00","2023","08","05","06:00","","6.4","","6.0","","97","","","","27","","4","","24.1","","98.55","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-05 07:00","2023","08","05","07:00","","11.2","","9.6","","90","","","","28","","5","","24.1","","98.59","","","","","","Mainly Clear"
"-81.38","48.57","TIMMINS A","6078286","2023-08-05 08:00","2023","08","05","08:00","","15.4","","11.0","","75","","","","28","","7","","24.1","","98.61","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-05 09:00","2023","08","05","09:00","","18.6","","8.7","","52","","","","30","","8","","24.1","","98.62","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-05 10:00","2023","08","05","10:00","","20.3","","9.6","","50","","","","36","","10","","24.1","","98.60","","","","","","Mainly Clear"
"-81.38","48.57","TIMMINS A","6078286","2023-08-05 11:00","2023","08","05","11:00","","21.1","","8.7","","45","","","","32","","19","","24.1","","98.56","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-05 12:00","2023","08","05","12:00","","20.8","","8.2","","44","","","","30","","10","","24.1","","98.53","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-05 13:00","2023","08","05","13:00","","22.1","","8.7","","42","","","","33","","17","","24.1","","98.49","","","","","","Mostly Cloudy"
"-81.38","48.57","TIMMINS A","6078286","2023-08-05 14:00","2023","08","05","14:00","","22.5","","7.5","","38","","","","25","","5","","24.1","","98.47","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-05 15:00","2023","08","05","15:00","","22.6","","8.0","","39","","","","33","","4","","24.1","","98.41","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-05 16:00","2023","08","05","16:00","","22.4","","7.5","","38","","","","28","","5","","24.1","","98.37","","","","","","Mainly Clear"
"-81.38","48.57","TIMMINS A","6078286","2023-08-05 17:00","2023","08","05","17:00","","22.3","","9.2","","43","","","","32","","4","","24.1","","98.35","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-05 18:00","2023","08","05","18:00","","23.0","","8.0","","38","","","","","","0","","24.1","","98.33","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-05 19:00","2023","08","05","19:00","","21.5","","10.5","","49","","","","34","","5","","24.1","","98.33","","","","","","Clear"
"-81.38","48.57","TIMMINS A","6078286","2023-08-05 20:00","2023","08","05","20:00","","14.9","","12.4","","85","","","","","","0","","24.1","","98.33","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-05 21:00","2023","08","05","21:00","","12.6","","10.9","","89","","","","","","0","","24.1","","98.36","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-05 22:00","2023","08","05","22:00","","11.7","","10.4","","91","","","","","","0","","24.1","","98.33","","","","","","Mainly Clear"
"-81.38","48.57","TIMMINS A","6078286","2023-08-05 23:00","2023","08","05","23:00","","10.1","","9.3","","95","","","","","","0","","24.1","","98.34","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-06 00:00","2023","08","06","00:00","","9.7","","9.3","","97","","","","","","0","","24.1","","98.33","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-06 01:00","2023","08","06","01:00","","8.7","","7.9","","95","","","","19","","3","","24.1","","98.30","","","","","","Clear"
"-81.38","48.57","TIMMINS A","6078286","2023-08-06 02:00","2023","08","06","02:00","","8.5","","7.8","","95","","","","","","0","","24.1","","98.29","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-06 03:00","2023","08","06","03:00","","8.5","","7.7","","95","","","","18","","3","","24.1","","98.29","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-06 04:00","2023","08","06","04:00","","6.9","","6.2","","96","","","","19","","4","","24.1","","98.27","","","","","","Mainly Clear"
"-81.38","48.57","TIMMINS A","6078286","2023-08-06 05:00","2023","08","06","05:00","","7.8","","7.4","","97","","","","19","","4","","24.1","","98.28","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-06 06:00","2023","08","06","06:00","","8.8","","8.1","","95","","","","19","","6","","24.1","","98.28","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-06 07:00","2023","08","06","07:00","","12.5","","10.8","","89","","","","17","","8","","24.1","","98.25","","","","","","Mainly Clear"
"-81.38","48.57","TIMMINS A","6078286","2023-08-06 08:00","2023","08","06","08:00","","16.7","","11.7","","72","","","","19","","8","","24.1","","98.26","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-06 09:00","2023","08","06","09:00","","20.1","","10.7","","54","","","","17","","5","","24.1","","98.24","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-06 10:00","2023","08","06","10:00","","21.6","","11.2","","51","","","","18","","7","","24.1","","98.21","","","","","","Mostly Cloudy"
"-81.38","48.57","TIMMINS A","6078286","2023-08-06 11:00","2023","08","06","11:00","","23.4","","10.1","","42","","","","11","","8","","24.1","","98.16","","25","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-06 12:00","2023","08","06","12:00","","24.1","","10.4","","42","","","","21","","5","","24.1","","98.12","","26","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-06 13:00","2023","08","06","13:00","","24.5","","11.6","","44","","","","18","","14","","24.1","","98.06","","27","","","","Mostly Cloudy"
"-81.38","48.57","TIMMINS A","6078286","2023-08-06 14:00","2023","08","06","14:00","","25.4","","10.2","","38","","","","21","","10","","24.1","","98.02","","27","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-06 15:00","2023","08","06","15:00","","25.9","","12.1","","42","","","","19","","5","","24.1","","97.96","","28","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-06 16:00","2023","08","06","16:00","","25.1","","10.3","","39","","","","17","","4","","24.1","","97.95","","27","","","","Mostly Cloudy"
"-81.38","48.57","TIMMINS A","6078286","2023-08-06 17:00","2023","08","06","17:00","","25.8","","11.1","","39","","","","21","","4","","24.1","","97.91","","28","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-06 18:00","2023","08","06","18:00","","24.8","","11.7","","43","","","","15","","5","","24.1","","97.87","","27","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-06 19:00","2023","08","06","19:00","","22.2","","14.8","","62","","","","","","0","","24.1","","97.83","","26","","","","Mostly Cloudy"
"-81.38","48.57","TIMMINS A","6078286","2023-08-06 20:00","2023","08","06","20:00","","18.1","","14.9","","82","","","","4","","4","","24.1","","97.85","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-06 21:00","2023","08","06","21:00","","16.7","","13.7","","82","","","","12","","5","","24.1","","97.83","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-06 22:00","2023","08","06","22:00","","17.7","","12.5","","71","","","","11","","9","","24.1","","97.82","","","","","","Mostly Cloudy"
"-81.38","48.57","TIMMINS A","6078286","2023-08-06 23:00","2023","08","06","23:00","","15.2","","12.6","","84","","","","12","","4","","24.1","","97.82","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-07 00:00","2023","08","07","00:00","","14.7","","12.5","","86","","","","","","0","","24.1","","97.81","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-07 01:00","2023","08","07","01:00","","15.1","","12.4","","84","","","","18","","5","","24.1","","97.79","","","","","","Mostly Cloudy"
"-81.38","48.57","TIMMINS A","6078286","2023-08-07 02:00","2023","08","07","02:00","","14.2","","12.5","","89","","","","16","","5","","24.1","","97.77","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-07 03:00","2023","08","07","03:00","","14.3","","12.3","","87","","","","12","","3","","24.1","","97.73","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-07 04:00","2023","08","07","04:00","","13.7","","12.4","","92","","","","15","","3","","24.1","","97.68","","","","","","Mostly Cloudy"
"-81.38","48.57","TIMMINS A","6078286","2023-08-07 05:00","2023","08","07","05:00","","13.6","","12.4","","92","","","","","","0","","24.1","","97.69","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-07 06:00","2023","08","07","06:00","","13.2","","12.4","","95","","","","16","","3","","24.1","","97.67","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-07 07:00","2023","08","07","07:00","","15.7","","13.7","","88","","","","15","","4","","24.1","","97.70","","","","","","Mostly Cloudy"
"-81.38","48.57","TIMMINS A","6078286","2023-08-07 08:00","2023","08","07","08:00","","16.2","","13.7","","85","","","","","","0","","24.1","","97.68","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-07 09:00","2023","08","07","09:00","","18.1","","13.4","","74","","","","","","0","","24.1","","97.70","","","","","","NA"
"-81.38","48.57","TIMMINS A","6078286","2023-08-07 10:00","2023","08","07","10:00","","21.7","","14.2","","62","","","","16","","8","","24.1","","97.68","","25","","","","Mostly Cloudy"
